1,468,6484
2,1,6574
3,1,6682
4,1,6712
5,1,6722
6,1,6742
7,1,6752
8,2,6772
9,1,6782
10,1,6801
11,4,6811
12,1,6821
13,1,6851
14,1,6861
15,1,6871
16,1,6880
17,3,6890
18,1,6900
19,2,6910
20,2,6920
21,3,6930
22,4,6940
23,2,6950
24,6,6960
25,1,6970
26,3,6980
27,4,6989
28,2,6999
29,2,7009
30,3,7019
31,4,7029
32,6,7039
33,3,7049
34,5,7059
35,7,7069
36,10,7078
37,9,7088
38,8,7098
39,2,7108
40,8,7118
41,5,7128
42,11,7138
43,11,7148
44,13,7158
45,9,7168
46,5,7178
47,14,7187
48,7,7197
49,14,7207
50,8,7217
51,11,7227
52,7,7237
53,10,7247
54,10,7257
55,17,7267
56,13,7276
57,15,7286
58,9,7296
59,11,7306
60,18,7316
61,19,7326
62,19,7336
63,14,7346
64,18,7356
65,14,7366
66,13,7376
67,15,7385
68,22,7395
69,16,7405
70,31,7415
71,14,7425
72,21,7435
73,19,7445
74,28,7455
75,26,7465
76,17,7474
77,29,7484
78,27,7494
79,29,7504
80,32,7514
81,33,7524
82,29,7534
83,30,7544
84,39,7554
85,38,7564
86,29,7574
87,42,7583
88,52,7593
89,52,7603
90,40,7613
91,35,7623
92,40,7633
93,48,7643
94,53,7653
95,50,7663
96,56,7672
97,52,7682
98,57,7692
99,53,7702
100,61,7712
101,74,7722
102,52,7732
103,60,7742
104,60,7752
105,79,7762
106,79,7772
107,60,7781
108,68,7791
109,76,7801
110,74,7811
111,67,7821
112,74,7831
113,77,7841
114,88,7851
115,77,7861
116,76,7870
117,90,7880
118,89,7890
119,84,7900
120,86,7910
121,93,7920
122,92,7930
123,112,7940
124,93,7950
125,106,7960
126,102,7970
127,101,7979
128,116,7989
129,120,7999
130,118,8009
131,124,8019
132,137,8029
133,117,8039
134,107,8049
135,146,8059
136,127,8068
137,149,8078
138,152,8088
139,153,8098
140,126,8108
141,157,8118
142,171,8128
143,144,8138
144,186,8148
145,148,8158
146,158,8168
147,165,8177
148,169,8187
149,176,8197
150,196,8207
151,178,8217
152,193,8227
153,161,8237
154,185,8247
155,177,8257
156,191,8266
157,202,8276
158,170,8286
159,188,8296
160,221,8306
161,206,8316
162,242,8326
163,224,8336
164,230,8346
165,232,8356
166,213,8366
167,239,8375
168,218,8385
169,240,8395
170,250,8405
171,246,8415
172,288,8425
173,220,8435
174,268,8445
175,238,8455
176,243,8464
177,253,8474
178,282,8484
179,274,8494
180,294,8504
181,272,8514
182,278,8524
183,272,8534
184,302,8544
185,278,8554
186,304,8564
187,268,8573
188,314,8583
189,314,8593
190,284,8603
191,296,8613
192,297,8623
193,301,8633
194,297,8643
195,326,8653
196,370,8662
197,298,8672
198,334,8682
199,322,8692
200,326,8702
201,342,8712
202,322,8722
203,352,8732
204,343,8742
205,371,8752
206,316,8762
207,350,8771
208,339,8781
209,318,8791
210,399,8801
211,367,8811
212,369,8821
213,380,8831
214,362,8841
215,371,8851
216,353,8860
217,373,8870
218,365,8880
219,372,8890
220,386,8900
221,394,8910
222,390,8920
223,389,8930
224,365,8940
225,359,8950
226,400,8960
227,370,8969
228,411,8979
229,393,8989
230,415,8999
231,385,9009
232,392,9019
233,399,9029
234,368,9039
235,416,9049
236,413,9058
237,407,9068
238,400,9078
239,398,9088
240,416,9098
241,416,9108
242,394,9118
243,417,9128
244,418,9138
245,416,9148
246,418,9158
247,418,9167
248,378,9177
249,417,9187
250,413,9197
251,418,9207
252,397,9217
253,416,9227
254,373,9237
255,418,9247
256,417,9256
257,418,9266
258,416,9276
259,416,9286
260,416,9296
261,416,9306
262,416,9316
263,401,9326
264,416,9336
265,416,9346
266,418,9356
267,417,9365
268,411,9375
269,418,9385
270,417,9395
271,418,9405
272,414,9415
273,418,9425
274,418,9435
275,417,9445
276,409,9454
277,409,9464
278,418,9474
279,411,9484
280,406,9494
281,415,9504
282,416,9514
283,418,9524
284,414,9534
285,387,9544
286,419,9554
287,418,9563
288,417,9573
289,417,9583
290,411,9593
