1,484,7702
2,1,7781
3,1,7791
4,1,7801
5,1,7811
6,1,7821
7,1,7831
8,2,7851
9,1,7861
10,2,7880
11,3,7890
12,3,7910
13,3,7920
14,1,7930
15,3,7940
16,9,7950
17,4,7970
18,6,7979
19,4,7989
20,6,7999
21,10,8009
22,3,8019
23,12,8029
24,10,8039
25,2,8049
26,16,8059
27,25,8068
28,5,8078
29,19,8088
30,22,8098
31,6,8108
32,20,8118
33,36,8128
34,14,8138
35,28,8148
36,35,8158
37,26,8168
38,36,8177
39,46,8187
40,34,8197
41,39,8207
42,58,8217
43,52,8227
44,52,8237
45,70,8247
46,39,8257
47,65,8266
48,101,8276
49,53,8286
50,60,8296
51,93,8306
52,68,8316
53,66,8326
54,101,8336
55,65,8346
56,111,8356
57,134,8366
58,89,8375
59,99,8385
60,158,8395
61,137,8405
62,114,8415
63,162,8425
64,121,8435
65,125,8445
66,173,8455
67,181,8464
68,145,8474
69,185,8484
70,208,8494
71,169,8504
72,227,8514
73,222,8524
74,173,8534
75,236,8544
76,232,8554
77,195,8564
78,296,8573
79,273,8583
80,248,8593
81,302,8603
82,275,8613
83,233,8623
84,297,8633
85,322,8643
86,256,8653
87,349,8662
88,354,8672
89,285,8682
90,331,8692
91,350,8702
92,312,8712
93,386,8722
94,373,8732
95,361,8742
96,371,8752
97,459,8762
98,323,8771
99,382,8781
100,432,8791
101,382,8801
102,393,8811
103,508,8821
104,395,8831
105,407,8841
106,539,8851
107,417,8860
108,454,8870
109,485,8880
110,467,8890
111,465,8900
112,546,8910
113,457,8920
114,461,8930
115,563,8940
116,523,8950
117,492,8960
118,568,8969
119,511,8979
120,497,8989
121,594,8999
122,538,9009
123,480,9019
124,590,9029
125,601,9039
126,511,9049
127,608,9058
128,606,9068
129,545,9078
130,615,9088
131,596,9098
132,574,9108
133,600,9118
134,616,9128
135,579,9138
136,590,9148
137,616,9158
138,546,9167
139,584,9177
140,616,9187
141,542,9197
142,615,9207
143,615,9217
144,576,9227
145,616,9237
146,615,9247
147,606,9256
148,604,9266
149,616,9276
150,616,9286
151,594,9296
152,616,9306
153,615,9316
154,613,9326
155,616,9336
156,615,9346
157,606,9356
158,617,9365
159,601,9375
160,617,9385
161,617,9395
162,616,9405
163,565,9415
164,617,9425
165,590,9435
166,553,9445
167,617,9454
168,609,9464
169,564,9474
170,593,9484
171,595,9494
172,544,9504
173,571,9514
174,616,9524
175,590,9534
176,616,9544
177,606,9554
178,559,9563
179,596,9573
180,615,9583
181,574,9593
182,575,9603
183,589,9613
184,555,9623
185,593,9633
186,586,9643
187,514,9652
188,542,9662
189,574,9672
190,519,9682
191,561,9692
192,617,9702
193,483,9712
194,547,9722
195,529,9732
196,497,9742
197,513,9752
198,543,9761
199,471,9771
200,468,9781
201,505,9791
202,503,9801
203,522,9811
204,496,9821
205,440,9831
206,463,9841
207,505,9850
208,478,9860
209,511,9870
210,453,9880
211,445,9890
212,422,9900
213,474,9910
214,457,9920
215,390,9930
216,402,9940
217,389,9950
218,413,9959
219,424,9969
220,376,9979
221,404,9989
222,384,9999
223,399,10009
224,387,10019
225,367,10029
226,355,10039
227,361,10048
228,394,10058
229,358,10068
230,329,10078
231,370,10088
232,360,10098
233,311,10108
234,337,10118
235,327,10128
236,315,10138
237,320,10148
238,311,10157
239,282,10167
240,314,10177
241,313,10187
242,264,10197
243,292,10207
244,323,10217
245,256,10227
246,291,10237
247,281,10246
248,261,10256
249,244,10266
250,266,10276
251,238,10286
252,239,10296
253,230,10306
254,223,10316
255,210,10326
256,211,10336
257,208,10346
258,248,10355
259,211,10365
260,214,10375
261,209,10385
262,222,10395
263,202,10405
264,214,10415
265,215,10425
266,198,10435
267,153,10444
268,193,10454
269,189,10464
270,166,10474
271,169,10484
272,176,10494
273,180,10504
274,173,10514
275,159,10524
276,150,10534
277,163,10544
278,163,10553
279,137,10563
280,175,10573
281,168,10583
282,141,10593
283,122,10603
284,140,10613
285,115,10623
286,131,10633
287,140,10642
288,122,10652
289,122,10662
