1,121409,4980
2,1000,5098
3,1000,5277
4,3000,5316
5,1000,5336
6,1000,5346
7,1000,5386
8,1000,5405
9,2000,5415
10,1000,5425
11,1000,5435
12,3000,5475
13,2000,5514
14,2000,5534
15,2000,5544
16,1000,5554
17,2000,5564
18,3000,5574
19,1000,5584
20,1000,5594
21,2000,5603
22,1000,5613
23,1000,5643
24,2000,5653
25,1000,5663
26,1000,5673
27,1000,5683
28,4000,5692
29,4000,5712
30,1000,5722
31,2000,5732
32,3000,5742
33,3000,5752
34,3000,5762
35,1000,5772
36,4000,5782
37,1000,5792
38,5000,5801
39,5000,5811
40,5000,5821
41,2000,5831
42,2000,5841
43,6000,5851
44,2000,5871
45,5000,5881
46,3000,5890
47,6000,5900
48,4000,5910
49,5000,5920
50,6000,5930
51,2000,5950
52,4000,5960
53,4000,5970
54,5000,5980
55,6000,5990
56,9000,5999
57,5000,6009
58,7000,6019
59,11000,6029
60,7000,6039
61,7000,6049
62,9000,6059
63,4000,6069
64,2000,6079
65,9000,6088
66,7000,6098
67,8000,6108
68,7000,6118
69,9000,6128
70,12000,6138
71,4000,6148
72,11000,6158
73,12000,6168
74,14000,6178
75,10000,6188
76,6000,6197
77,9000,6207
78,7000,6217
79,14000,6227
80,7000,6237
81,6000,6247
82,7000,6257
83,15000,6267
84,17000,6277
85,15000,6286
86,25000,6296
87,17000,6306
88,9000,6316
89,12000,6326
90,17000,6336
91,12000,6346
92,11000,6356
93,13000,6366
94,12000,6376
95,25000,6386
96,23000,6395
97,22000,6405
98,37000,6415
99,17000,6425
100,19000,6435
101,22000,6445
102,18000,6455
103,16000,6465
104,12000,6475
105,19000,6484
106,18000,6494
107,31000,6504
108,30000,6514
109,34000,6524
110,29000,6534
111,24000,6544
112,32000,6554
113,33000,6564
114,27000,6574
115,28000,6584
116,19000,6593
117,22000,6603
118,28000,6613
119,29000,6623
120,32000,6633
121,35000,6643
122,46000,6653
123,42000,6663
124,31000,6673
125,29000,6682
126,34000,6692
127,21000,6702
128,33000,6712
129,43000,6722
130,43000,6732
131,40000,6742
132,36000,6752
133,47000,6762
134,47000,6772
135,59000,6782
136,54000,6791
137,56000,6801
138,38000,6811
139,41000,6821
140,40000,6831
141,46000,6841
142,50000,6851
143,46000,6861
144,57000,6871
145,61000,6880
146,70000,6890
147,57000,6900
148,59000,6910
149,63000,6920
150,56000,6930
151,44000,6940
152,51000,6950
153,52000,6960
154,50000,6970
155,64000,6980
156,64000,6989
157,71000,6999
158,76000,7009
159,76000,7019
160,84000,7029
161,88000,7039
162,66000,7049
163,68000,7059
164,62000,7069
165,58000,7078
166,51000,7088
167,78000,7098
168,66000,7108
169,87000,7118
170,90000,7128
171,105000,7138
172,94000,7148
173,112000,7158
174,112000,7168
175,118000,7178
176,75000,7187
177,59000,7197
178,77000,7207
179,75000,7217
180,87000,7227
181,105000,7237
182,104000,7247
183,114000,7257
184,129000,7267
185,113000,7276
186,118000,7286
187,121000,7296
188,111000,7306
189,90000,7316
190,99000,7326
191,89000,7336
192,84000,7346
193,102000,7356
194,146000,7366
195,142000,7376
196,129000,7385
197,155000,7395
198,131000,7405
199,146000,7415
200,121000,7425
201,123000,7435
202,119000,7445
203,126000,7455
204,111000,7465
205,121000,7474
206,124000,7484
207,164000,7494
208,165000,7504
209,177000,7514
210,177000,7524
211,167000,7534
212,157000,7544
213,148000,7554
214,128000,7564
215,114000,7574
216,107000,7583
217,122000,7593
218,128000,7603
219,181000,7613
220,200000,7623
221,207000,7633
222,193000,7643
223,189000,7653
224,166000,7663
225,155000,7672
226,145000,7682
227,133000,7692
228,129000,7702
229,128000,7712
230,156000,7722
231,188000,7732
232,225000,7742
233,241000,7752
234,220000,7762
