1,555199,2713
2,1000,2802
3,1000,2831
4,1000,2930
5,1000,2930
6,1000,2950
7,1000,2970
8,1000,3029
9,1000,3029
10,1000,3039
11,1000,3049
12,1000,3069
13,1000,3069
14,1000,3089
15,1000,3128
16,1000,3168
17,1000,3168
18,1000,3188
19,1000,3208
20,1000,3227
21,1000,3227
22,1000,3257
23,2000,3267
24,1000,3267
25,1000,3277
26,2000,3287
27,1000,3287
28,2000,3307
29,2000,3307
30,2000,3326
31,2000,3326
32,1000,3336
33,2000,3366
34,2000,3366
35,1000,3376
36,1000,3386
37,1000,3386
38,2000,3406
39,1000,3406
40,2000,3425
41,2000,3425
42,1000,3435
43,1000,3435
44,1000,3445
45,4000,3465
46,4000,3465
47,1000,3475
48,1000,3485
49,1000,3485
50,1000,3495
51,3000,3505
52,3000,3505
53,2000,3514
54,2000,3514
55,2000,3524
56,1000,3524
57,1000,3534
58,2000,3544
59,2000,3544
60,2000,3564
61,2000,3564
62,1000,3574
63,1000,3574
64,3000,3584
65,2000,3584
66,1000,3594
67,3000,3604
68,2000,3604
69,2000,3614
70,2000,3614
71,5000,3623
72,5000,3623
73,1000,3633
74,1000,3633
75,3000,3643
76,2000,3643
77,2000,3653
78,2000,3653
79,2000,3663
80,2000,3663
81,3000,3673
82,2000,3673
83,2000,3683
84,1000,3683
85,2000,3693
86,1000,3693
87,3000,3703
88,2000,3703
89,5000,3712
90,4000,3712
91,2000,3722
92,1000,3722
93,1000,3732
94,3000,3742
95,3000,3742
96,3000,3752
97,3000,3752
98,7000,3762
99,6000,3762
100,2000,3772
101,2000,3772
102,3000,3782
103,2000,3782
104,1000,3792
105,1000,3792
106,1000,3802
107,1000,3802
108,4000,3812
109,4000,3812
110,3000,3821
111,3000,3821
112,2000,3831
113,1000,3831
114,7000,3841
115,6000,3841
116,5000,3851
117,4000,3851
118,2000,3861
119,1000,3861
120,5000,3871
121,5000,3871
122,2000,3881
123,2000,3881
124,4000,3891
125,4000,3891
126,7000,3901
127,7000,3901
128,8000,3910
129,7000,3910
130,2000,3920
131,1000,3920
132,2000,3930
133,2000,3930
134,4000,3940
135,4000,3940
136,9000,3950
137,8000,3950
138,3000,3960
139,2000,3960
