1,10976,6801
2,1000,6950
3,1000,6960
4,1000,7019
5,2000,7029
6,2000,7069
7,1000,7088
8,1000,7108
9,5000,7118
10,2000,7138
11,2000,7148
12,1000,7158
13,2000,7168
14,2000,7178
15,3000,7187
16,3000,7197
17,5000,7207
18,2000,7217
19,4000,7227
20,1000,7237
21,6000,7247
22,2000,7257
23,4000,7267
24,2000,7276
25,3000,7286
26,5000,7296
27,13000,7306
28,4000,7316
29,3000,7326
30,11000,7336
31,4000,7346
32,10000,7356
33,11000,7366
34,8000,7376
35,7000,7385
36,10000,7395
37,14000,7405
38,7000,7415
39,9000,7425
40,4000,7435
41,14000,7445
42,14000,7455
43,15000,7465
44,19000,7474
45,12000,7484
46,15000,7494
47,21000,7504
48,19000,7514
49,12000,7524
50,20000,7534
51,12000,7544
52,15000,7554
53,30000,7564
54,22000,7574
55,31000,7583
56,24000,7593
57,17000,7603
58,28000,7613
59,34000,7623
60,24000,7633
61,25000,7643
62,26000,7653
63,19000,7663
64,39000,7672
65,34000,7682
66,27000,7692
67,36000,7702
68,51000,7712
69,39000,7722
70,44000,7732
71,28000,7742
72,30000,7752
73,57000,7762
74,35000,7772
75,41000,7781
76,65000,7791
77,45000,7801
78,50000,7811
79,48000,7821
80,49000,7831
81,51000,7841
82,75000,7851
83,64000,7861
84,74000,7870
85,73000,7880
86,70000,7890
87,74000,7900
88,91000,7910
89,60000,7920
90,88000,7930
91,92000,7940
92,71000,7950
93,85000,7960
94,119000,7970
95,107000,7979
96,96000,7989
97,109000,7999
98,80000,8009
99,119000,8019
100,116000,8029
101,102000,8039
102,112000,8049
103,128000,8059
104,107000,8068
105,153000,8078
106,135000,8088
107,120000,8098
108,181000,8108
109,142000,8118
110,134000,8128
111,183000,8138
112,133000,8148
113,144000,8158
114,180000,8168
115,177000,8177
116,168000,8187
117,212000,8197
118,197000,8207
119,168000,8217
120,204000,8227
121,190000,8237
122,206000,8247
123,225000,8257
124,191000,8266
125,204000,8276
126,220000,8286
127,174000,8296
128,201000,8306
129,246000,8316
130,229000,8326
131,225000,8336
132,277000,8346
133,173000,8356
134,259000,8366
135,276000,8375
136,225000,8385
137,288000,8395
138,292000,8405
139,250000,8415
140,295000,8425
141,266000,8435
142,273000,8445
143,329000,8455
144,296000,8464
145,257000,8474
146,321000,8484
147,276000,8494
148,274000,8504
149,353000,8514
150,286000,8524
151,308000,8534
152,357000,8544
153,314000,8554
154,335000,8564
155,344000,8573
156,321000,8583
157,329000,8593
158,325000,8603
159,341000,8613
160,346000,8623
161,360000,8633
162,350000,8643
163,399000,8653
164,370000,8662
165,324000,8672
166,391000,8682
167,397000,8692
168,312000,8702
169,431000,8712
170,403000,8722
171,418000,8732
172,419000,8742
173,420000,8752
174,412000,8762
175,420000,8771
176,386000,8781
177,405000,8791
178,462000,8801
179,440000,8811
180,415000,8821
181,438000,8831
182,386000,8841
183,435000,8851
184,457000,8860
185,369000,8870
186,405000,8880
187,488000,8890
188,410000,8900
189,435000,8910
190,430000,8920
191,372000,8930
192,425000,8940
193,508000,8950
194,437000,8960
195,480000,8969
196,482000,8979
197,425000,8989
198,487000,8999
199,502000,9009
200,485000,9019
201,452000,9029
202,461000,9039
203,418000,9049
204,468000,9058
205,432000,9068
206,462000,9078
207,484000,9088
208,443000,9098
209,484000,9108
210,472000,9118
211,442000,9128
212,432000,9138
213,450000,9148
214,423000,9158
215,462000,9167
216,530786,9177
217,426000,9187
218,460000,9197
219,464000,9207
220,432000,9217
221,465000,9227
222,440000,9237
223,439000,9247
224,445000,9256
225,476000,9266
226,422000,9276
227,449000,9286
228,489000,9296
229,387000,9306
230,483000,9316
231,455000,9326
232,364000,9336
233,418000,9346
234,449000,9356
235,425000,9365
236,450000,9375
237,419000,9385
238,409000,9395
239,457000,9405
240,415000,9415
241,406000,9425
242,457000,9435
243,358000,9445
244,410000,9454
245,419000,9464
246,374000,9474
247,394000,9484
248,426000,9494
249,393000,9504
250,389000,9514
251,420000,9524
252,378000,9534
253,396000,9544
254,420000,9554
255,377000,9563
256,401000,9573
257,363000,9583
258,400000,9593
259,356000,9603
260,370000,9613
261,384000,9623
262,392000,9633
263,396000,9643
264,381000,9652
265,421000,9662
266,393000,9672
267,354000,9682
268,371000,9692
269,392000,9702
270,375000,9712
271,351000,9722
272,382000,9732
273,354000,9742
274,358000,9752
275,360000,9761
276,374000,9771
277,358000,9781
278,345000,9791
279,302000,9801
280,347000,9811
281,309000,9821
282,380000,9831
283,324000,9841
284,347000,9850
285,309000,9860
286,339000,9870
287,320000,9880
288,297000,9890
289,348000,9900
290,344000,9910
291,305000,9920
292,322000,9930
293,315000,9940
294,317000,9950
295,330000,9959
296,313000,9969
297,292000,9979
298,318000,9989
299,316000,9999
300,320000,10009
301,291000,10019
302,283000,10029
303,249000,10039
304,282000,10048
305,307000,10058
306,291000,10068
307,275000,10078
308,292000,10088
309,293000,10098
310,287000,10108
311,244000,10118
312,282000,10128
313,253000,10138
314,268000,10148
315,272000,10157
316,288000,10167
317,283000,10177
318,271000,10187
319,257000,10197
320,285000,10207
321,253000,10217
322,249000,10227
323,241000,10237
324,250000,10246
325,242000,10256
326,231000,10266
327,282000,10276
328,219000,10286
329,222000,10296
330,249000,10306
331,220000,10316
332,206000,10326
333,221000,10336
334,206000,10346
335,234000,10355
336,241000,10365
337,190000,10375
338,250000,10385
339,200000,10395
340,177000,10405
341,228000,10415
342,201000,10425
343,207000,10435
344,188000,10444
345,202000,10454
346,182000,10464
347,205000,10474
348,198000,10484
349,187000,10494
350,198000,10504
351,225000,10514
352,196000,10524
353,183000,10534
354,175000,10544
355,174000,10553
356,149000,10563
357,170000,10573
358,152000,10583
359,182000,10593
360,177000,10603
361,170000,10613
362,178000,10623
363,171000,10633
364,171000,10642
365,149000,10652
366,149000,10662
367,169000,10672
368,165000,10682
369,139000,10692
370,163000,10702
371,152000,10712
372,144000,10722
373,158000,10732
374,148000,10742
375,167000,10751
376,150000,10761
377,154000,10771
378,128000,10781
379,130000,10791
380,139000,10801
381,101000,10811
382,129000,10821
383,117000,10831
384,140000,10840
385,123000,10850
386,120000,10860
387,127000,10870
388,122000,10880
389,130000,10890
390,131000,10900
391,134000,10910
392,112000,10920
393,104000,10930
394,117000,10940
395,110000,10949
396,115000,10959
397,113000,10969
398,97000,10979
399,125000,10989
400,109000,10999
401,95000,11009
402,110000,11019
403,94000,11029
404,97000,11038
405,91000,11048
406,107000,11058
407,104000,11068
408,98000,11078
409,95000,11088
410,102000,11098
411,81000,11108
412,95000,11118
413,82000,11128
414,98000,11138
415,72000,11147
416,79000,11157
417,79000,11167
418,79000,11177
419,79000,11187
420,93000,11197
421,89000,11207
422,82000,11217
423,83000,11227
424,96000,11236
425,62000,11246
426,85000,11256
427,85000,11266
428,75000,11276
429,69000,11286
430,74000,11296
431,68000,11306
432,76000,11316
433,59000,11326
434,65000,11336
435,57000,11345
436,72000,11355
437,71000,11365
438,54000,11375
439,65000,11385
440,60000,11395
441,66000,11405
442,61000,11415
443,47000,11425
444,54000,11434
445,48000,11444
446,48000,11454
447,73000,11464
448,62000,11474
449,61000,11484
450,51000,11494
451,61000,11504
452,47000,11514
453,41000,11524
454,42000,11534
455,43000,11543
456,55000,11553
457,48000,11563
458,41000,11573
459,49000,11583
460,61000,11593
461,49000,11603
462,55000,11613
463,48000,11623
464,42000,11632
465,37000,11642
466,36000,11652
467,40000,11662
468,39000,11672
469,37000,11682
470,38000,11692
471,42000,11702
472,30000,11712
473,45000,11722
474,37000,11732
475,35000,11741
476,34000,11751
477,46000,11761
478,39000,11771
479,38000,11781
480,14000,11791
481,39000,11801
482,30000,11811
483,38000,11821
484,40000,11830
485,33000,11840
486,26000,11850
487,24000,11860
488,28000,11870
489,27000,11880
490,16000,11890
491,33000,11900
492,31000,11910
493,37000,11920
494,38000,11930
495,31000,11939
496,21000,11949
497,22000,11959
498,31000,11969
499,22000,11979
500,19000,11989
501,31000,11999
502,19000,12009
503,30000,12019
504,23000,12028
505,31000,12038
506,19000,12048
507,17000,12058
508,24000,12068
509,21000,12078
510,20000,12088
511,19000,12098
512,21000,12108
513,25000,12118
514,28000,12128
515,28000,12137
516,16000,12147
517,10000,12157
518,15000,12167
519,17000,12177
520,19000,12187
521,18000,12197
522,18000,12207
523,13000,12217
524,13000,12226
525,16000,12236
526,19000,12246
527,14000,12256
528,18000,12266
529,15000,12276
530,11000,12286
531,11000,12296
532,12000,12306
533,9000,12316
534,12000,12326
535,9000,12335
536,10000,12345
537,7000,12355
538,10000,12365
539,9000,12375
540,18000,12385
541,13000,12395
542,20000,12405
543,13000,12415
544,7000,12424
545,11000,12434
546,12000,12444
547,16000,12454
548,9000,12464
549,16000,12474
550,10000,12484
551,9000,12494
552,10000,12504
553,15000,12514
554,10000,12524
555,8000,12533
556,12000,12543
557,12000,12553
558,18000,12563
559,6000,12573
560,10000,12583
561,15000,12593
562,5000,12603
563,11000,12613
564,9000,12622
565,11000,12632
566,19000,12642
567,9000,12652
568,9000,12662
569,7000,12672
570,11000,12682
571,11000,12692
572,11000,12702
573,5000,12712
574,11000,12722
575,4000,12731
576,6000,12741
577,6000,12751
578,10000,12761
579,4000,12771
580,5000,12781
581,6000,12791
582,9000,12801
583,6000,12811
584,7000,12820
585,7000,12830
586,5000,12840
587,4000,12850
588,2000,12860
589,5000,12870
590,2000,12880
591,7000,12890
592,4000,12900
593,10000,12910
594,5000,12920
595,5000,12929
596,3000,12939
597,3000,12949
598,3000,12959
599,3000,12969
600,5000,12979
601,5000,12989
602,6000,12999
603,7000,13009
604,3000,13018
605,8000,13028
606,6000,13038
607,3000,13048
608,3000,13058
609,2000,13068
610,7000,13078
611,3000,13088
612,3000,13098
613,5000,13108
614,4000,13118
615,5000,13127
616,1000,13137
617,2000,13147
618,3000,13157
619,5000,13167
620,2000,13177
621,1000,13187
622,4000,13197
623,1000,13216
624,6000,13226
625,4000,13236
626,3000,13246
627,1000,13266
628,3000,13276
629,2000,13286
630,5000,13296
631,1000,13306
632,2000,13316
633,1000,13325
634,3000,13335
635,3000,13355
636,2000,13375
637,1000,13385
638,2000,13395
639,2000,13405
640,1000,13414
641,1000,13424
642,2000,13434
643,1000,13444
644,1000,13454
645,3000,13484
646,2000,13494
647,1000,13504
648,2000,13514
649,3000,13523
650,2000,13533
651,4000,13543
652,1000,13573
653,1000,13583
654,2000,13632
655,2000,13642
656,3000,13652
657,3000,13662
658,1000,13672
659,1000,13721
660,1000,13731
661,1000,13751
662,2000,13761
663,1000,13771
664,1000,13781
665,2000,13791
666,1000,13801
667,2000,13840
668,1000,13860
669,3000,13900
670,1000,13910
671,1000,13929
672,1000,13939
673,2000,13949
674,1000,13969
675,1000,13989
676,2000,14028
677,2000,14038
678,1000,14058
679,1000,14068
680,2000,14078
681,1000,14157
682,1000,14167
683,2000,14197
684,2000,14206
685,1000,14246
686,1000,14276
687,1000,14325
688,1000,14345
689,1000,14375
690,1000,14385
691,1000,14404
692,1000,14454
693,1000,14533
694,1000,14622
695,1000,14632
696,1000,14672
697,1000,14702
698,1000,14731
699,1000,14761
700,1000,14810
701,1000,14850
702,1000,14919
703,1000,15038
704,1000,15068
705,1000,16048
706,4243,128700
