1,121092,6277
2,1000,6326
3,1000,6356
4,1000,6415
5,1000,6425
6,1000,6435
7,1000,6475
8,1000,6484
9,2000,6494
10,2000,6524
11,2000,6534
12,1000,6554
13,2000,6564
14,1000,6574
15,1000,6584
16,1000,6603
17,3000,6613
18,2000,6623
19,2000,6643
20,1000,6653
21,1000,6663
22,1000,6673
23,4000,6682
24,2000,6692
25,6000,6702
26,3000,6722
27,2000,6732
28,1000,6742
29,5000,6752
30,2000,6762
31,3000,6772
32,7000,6782
33,3000,6791
34,5000,6801
35,5000,6811
36,8000,6821
37,3000,6831
38,4000,6841
39,3000,6851
40,4000,6861
41,7000,6871
42,6000,6880
43,4000,6890
44,4000,6900
45,6000,6910
46,5000,6920
47,12000,6930
48,5000,6940
49,6000,6950
50,8000,6960
51,8000,6970
52,3000,6980
53,6000,6989
54,10000,6999
55,5000,7009
56,14000,7019
57,7000,7029
58,5000,7039
59,11000,7049
60,7000,7059
61,6000,7069
62,16000,7078
63,12000,7088
64,4000,7098
65,10000,7108
66,11000,7118
67,17000,7128
68,25000,7138
69,16000,7148
70,16000,7158
71,17000,7168
72,17000,7178
73,17000,7187
74,25000,7197
75,11000,7207
76,21000,7217
77,32000,7227
78,9000,7237
79,20000,7247
80,25000,7257
81,15000,7267
82,19000,7276
83,23000,7286
84,19000,7296
85,30000,7306
86,27000,7316
87,26000,7326
88,32000,7336
89,36000,7346
90,27000,7356
91,35000,7366
92,32000,7376
93,33000,7385
94,49000,7395
95,38000,7405
96,37000,7415
97,39000,7425
98,35000,7435
99,40000,7445
100,61000,7455
101,44000,7465
102,44000,7474
103,58000,7484
104,37000,7494
105,53000,7504
106,51000,7514
107,47000,7524
108,41000,7534
109,59000,7544
110,38000,7554
111,45000,7564
112,63000,7574
113,55000,7583
114,63000,7593
115,60000,7603
116,52000,7613
117,60000,7623
118,70000,7633
119,81000,7643
120,82000,7653
121,71000,7663
122,79000,7672
123,79000,7682
124,90000,7692
125,79000,7702
126,85000,7712
127,69000,7722
128,78000,7732
129,100000,7742
130,106000,7752
131,57000,7762
132,104000,7772
133,109000,7781
134,95000,7791
135,95000,7801
136,111000,7811
137,86000,7821
138,132000,7831
139,108000,7841
140,105000,7851
141,129000,7861
142,110000,7870
143,113000,7880
144,131000,7890
145,110000,7900
146,128000,7910
147,134000,7920
148,108000,7930
149,133000,7940
150,144000,7950
151,123000,7960
152,119000,7970
153,154000,7979
154,127000,7989
155,134000,7999
156,164000,8009
157,136000,8019
158,185000,8029
159,156000,8039
160,156000,8049
161,159000,8059
162,148000,8068
163,151000,8078
164,164000,8088
165,178000,8098
166,145000,8108
167,175000,8118
168,182000,8128
169,198000,8138
170,215000,8148
171,160000,8158
172,196000,8168
173,199000,8177
174,171000,8187
175,185000,8197
176,209000,8207
177,204000,8217
178,207000,8227
179,199000,8237
180,210000,8247
181,204000,8257
182,233000,8266
183,210000,8276
184,219000,8286
185,243000,8296
186,207000,8306
187,205000,8316
188,224000,8326
189,212000,8336
190,236000,8346
191,278000,8356
192,250000,8366
193,271000,8375
194,300000,8385
195,240000,8395
196,287000,8405
197,236000,8415
198,239000,8425
199,262000,8435
200,308000,8445
201,257000,8455
202,287000,8464
203,260000,8474
204,271000,8484
205,279000,8494
206,298000,8504
207,255000,8514
208,301000,8524
209,271000,8534
210,263000,8544
211,324000,8554
212,290000,8564
213,282000,8573
214,308000,8583
215,284000,8593
216,282000,8603
217,295000,8613
218,308000,8623
219,325000,8633
220,338000,8643
221,345000,8653
222,312000,8662
223,321000,8672
224,297000,8682
225,307000,8692
226,339000,8702
227,318000,8712
228,321000,8722
229,342000,8732
230,299000,8742
231,322000,8752
232,336000,8762
233,311000,8771
234,335000,8781
235,357000,8791
236,320000,8801
237,329000,8811
238,391000,8821
239,348000,8831
240,337000,8841
241,324000,8851
242,354000,8860
243,355000,8870
244,338000,8880
245,307000,8890
246,372000,8900
247,371000,8910
248,344000,8920
249,391000,8930
250,381000,8940
251,370000,8950
252,378000,8960
253,361000,8969
254,371000,8979
255,388000,8989
256,369000,8999
257,371000,9009
258,395000,9019
259,330000,9029
260,336000,9039
261,398000,9049
262,402000,9058
263,345000,9068
264,407000,9078
265,364000,9088
266,373000,9098
267,411813,9108
268,381000,9118
269,376000,9128
270,411828,9138
271,392000,9148
272,377000,9158
273,391000,9167
274,387000,9177
275,375000,9187
276,344421,9197
277,411848,9207
278,406000,9217
279,350000,9227
280,354000,9237
281,408000,9247
282,411859,9256
283,386000,9266
284,401000,9276
285,347000,9286
286,364000,9296
287,392000,9306
288,379000,9316
289,354000,9326
290,387000,9336
291,384000,9346
292,340000,9356
293,411940,9365
294,373000,9375
295,368000,9385
296,347000,9395
297,401000,9405
298,391000,9415
299,384000,9425
300,365000,9435
301,393000,9445
302,369000,9454
303,371000,9464
304,385000,9474
